id,gugun,address,sname,stype,year_code,sido
0,종로구,경운동,교동,초등학교,6,서울특별시
1,종로구,무악동,독립문,초등학교,5,서울특별시
2,종로구,필운동,매동,초등학교,5,서울특별시
3,종로구,창신3동,명신,초등학교,95,서울특별시
4,종로구,홍지동,상명대부속,초등학교,6,서울특별시
5,종로구,동숭동,서울사대부속,초등학교,95,서울특별시
6,종로구,신영동,세검정,초등학교,6,서울특별시
7,종로구,가회동,재동,초등학교,5,서울특별시
8,종로구,창신1동,창신,초등학교,95,서울특별시
9,종로구,청운동,청운,초등학교,5,서울특별시
10,종로구,운니동,운현,초등학교,6,서울특별시
11,종로구,혜화동,혜화,초등학교,95,서울특별시
12,종로구,효제동,효제,초등학교,95,서울특별시
13,종로구,종로6가,봄샘,유치원,9,서울특별시
14,종로구,홍지동,세검정,유치원,10,서울특별시
15,종로구,필운동,세종,유치원,9,서울특별시
16,종로구,옥인동,옥인,유치원,7,서울특별시
17,종로구,숭인1동,청룡,유치원,95,서울특별시
18,종로구,운니동,운현,유치원,6,서울특별시
19,종로구,혜화동,한아름,유치원,13,서울특별시
20,종로구,혜화동,혜화,유치원,97,서울특별시
21,종로구,홍지동,상명대부속,유치원,10,서울특별시
22,종로구,누하동,배화여대부속,유치원,5,서울특별시
23,종로구,창신3동,명신병설,병설유치원,10,서울특별시
24,종로구,창신1동,창신병설,병설유치원,95,서울특별시
25,종로구,가회동,재동병설,병설유치원,5,서울특별시
26,종로구,혜화동,혜화병설,병설유치원,95,서울특별시
27,종로구,신교동,서울선희학교(농학교),특수학교,97,서울특별시
28,종로구,사직동,수도사랑의학교,특수학교,6,서울특별시
29,종로구,신교동,서울맹학교,특수학교,97,서울특별시
30,종로구,교남동,하비에르국제학교,외국인학교,10,서울특별시
31,종로구,누상동,누상,어린이집,13,서울특별시
32,종로구,명륜동,명륜,어린이집,6,서울특별시
33,종로구,궁정동,무궁화,어린이집,10,서울특별시
34,종로구,신영동,부암,어린이집,9,서울특별시
35,종로구,행촌동,상록수,어린이집,8,서울특별시
36,종로구,평창동,생명숲,어린이집,15,서울특별시
37,종로구,창신3동,아동회관,어린이집,12,서울특별시
38,종로구,부암동,엔젤키즈,어린이집,16,서울특별시
39,종로구,숭인2동,한빛,어린이집,12,서울특별시
40,종로구,청운동,청문,어린이집,11,서울특별시
41,종로구,창신3동,은행나무,어린이집,6,서울특별시
42,종로구,창성동,정부청사,어린이집,9,서울특별시
43,종로구,창신2동,창이,어린이집,13,서울특별시
44,종로구,필운동,사직,어린이집,5,서울특별시
45,종로구,연지동,연동,어린이집,8,서울특별시
46,종로구,수송동,선재,어린이집,19,서울특별시
47,종로구,숭인동,도담도담,어린이집,19,서울특별시
48,중구,장충동2가,충무,초등학교,96,서울특별시
49,중구,청구동,청구,초등학교,97,서울특별시
50,중구,신당동,광희,초등학교,7,서울특별시
51,중구,신당동,장충,초등학교,98,서울특별시
52,중구,신당동,흥인,초등학교,97,서울특별시
53,중구,신당동,신당,초등학교,97,서울특별시
54,중구,예장동,리라,초등학교,98,서울특별시
55,중구,정동,덕수,초등학교,95,서울특별시
56,중구,만리2가,봉래,초등학교,96,서울특별시
57,중구,남산동2가,남산,초등학교,96,서울특별시
58,중구,예장동,숭의,초등학교,98,서울특별시
59,중구,신당동,동산,초등학교,98,서울특별시
60,중구,명동2가,한성화교소학교,외국인학교,97,서울특별시
61,중구,신당동,신당동,어린이집,7,서울특별시
62,중구,신당동,성심(다산),어린이집,7,서울특별시
63,중구,신당동,청구(신당4동),어린이집,7,서울특별시
64,중구,신당동,신당5동,어린이집,7,서울특별시
65,중구,신당동,동화나라(신당6동),어린이집,7,서울특별시
66,중구,황학동,황학,어린이집,7,서울특별시
67,중구,신당동,약수,어린이집,7,서울특별시
68,중구,신당동,약수교회,어린이집,7,서울특별시
69,중구,약수동,한솔,어린이집,7,서울특별시
70,중구,신당동,남산숲(신당3동),어린이집,7,서울특별시
71,중구,필동,필동,어린이집,17,서울특별시
72,중구,황학동,미담,어린이집,19,서울특별시
73,중구,신당동,햇살,어린이집,20,서울특별시
74,중구,회현1가,회현,어린이집,6,서울특별시
75,중구,서소문동,서울시직장,어린이집,6,서울특별시
76,중구,황학동,단우물,어린이집,16,서울특별시
77,중구,중림동,중림,어린이집,18,서울특별시
78,중구,장충동,경동,어린이집,21,서울특별시
79,중구,다산동,근화,유치원,8,서울특별시
80,중구,신당동,수암,유치원,8,서울특별시
81,중구,약수동,신일,유치원,8,서울특별시
82,중구,신당동,약수,유치원,8,서울특별시
83,중구,신당동,한일,유치원,8,서울특별시
84,중구,남창동,일신,유치원,7,서울특별시
85,중구,중림동,가명,유치원,8,서울특별시
86,중구,장충동2가,충무병설,병설유치원,10,서울특별시
87,중구,예장동,리라병설,병설유치원,10,서울특별시
88,중구,정동,덕수병설,병설유치원,10,서울특별시
89,중구,신당동,장충병설,병설유치원,10,서울특별시
90,중구,신당동,광희병설,병설유치원,10,서울특별시
91,용산구,산천동,원효,초등학교,95,서울특별시
92,용산구,이촌,신용산,초등학교,98,서울특별시
93,용산구,원효로2가,남정,초등학교,96,서울특별시
94,용산구,서빙고,서빙고,초등학교,95,서울특별시
95,용산구,한남,한남,초등학교,97,서울특별시
96,용산구,이태원,보광,초등학교,98,서울특별시
97,용산구,용산동2가,용암,초등학교,98,서울특별시
98,용산구,이태원,이태원,초등학교,96,서울특별시
99,용산구,후암동,삼광,초등학교,98,서울특별시
100,용산구,후암동,후암,초등학교,98,서울특별시
101,용산구,효창동,금양,초등학교,95,서울특별시
102,용산구,청파동,청파,초등학교,97,서울특별시
103,용산구,한강로2가,용산,초등학교,97,서울특별시
104,용산구,한강로3가,한강,초등학교,98,서울특별시
105,용산구,청파3가,신광,초등학교,98,서울특별시
106,용산구,산천동,계성,유치원,97,서울특별시
107,용산구,이촌1동,대건,유치원,98,서울특별시
108,용산구,도원동,도원,유치원,97,서울특별시
109,용산구,이촌1동,충신,유치원,1,서울특별시
110,용산구,산천동,일민,유치원,1,서울특별시
111,용산구,후암동,복자,유치원,4,서울특별시
112,용산구,이촌2동,강변,유치원,7,서울특별시
113,용산구,이촌2동,한가람,유치원,7,서울특별시
114,용산구,이촌1동,원,유치원,10,서울특별시
115,용산구,한남동,한남병설,병설유치원,10,서울특별시
116,용산구,원효로2가,남정병설,병설유치원,10,서울특별시
117,용산구,원효로2가,서빙고병설,병설유치원,10,서울특별시
118,용산구,청파동,청파병설,병설유치원,10,서울특별시
119,용산구,한남동,서울독일,외국인학교,0,서울특별시
120,용산구,한남동,용산국제,외국인학교,6,서울특별시
121,용산구,이촌1동,충신교회,어린이집,6,서울특별시
122,용산구,이촌2동,이촌,어린이집,6,서울특별시
123,용산구,보광동,보광,어린이집,6,서울특별시
124,용산구,동빙고동,동빙고,어린이집,6,서울특별시
125,용산구,이태원동,이태원삼성,어린이집,11,서울특별시
126,용산구,한남동 685-43,한남,어린이집,13,서울특별시
127,용산구,한남동 726-542,구립맑은숲,어린이집,18,서울특별시
128,성동구,성수동1가 ,경동,초등학교,95,서울특별시
129,성동구,성수2가동,경수,초등학교,95,서울특별시
130,성동구,성수동1가 ,경일,초등학교,95,서울특별시
131,성동구,금호1가동,금북,초등학교,96,서울특별시
132,성동구,금호4가동,금옥,초등학교,97,서울특별시
133,성동구,"금호2,3가동",금호,초등학교,97,서울특별시
134,성동구,마장동,동명,초등학교,95,서울특별시
135,성동구,옥수동,동호,초등학교,10,서울특별시
136,성동구,마장동,마장,초등학교,97,서울특별시
137,성동구,왕십리2동,무학,초등학교,97,서울특별시
138,성동구,사근동,사근,초등학교,95,서울특별시
139,성동구,성수동2가,성수,초등학교,96,서울특별시
140,성동구,송정동,송원,초등학교,9,서울특별시
141,성동구,왕십리도선동,숭신,초등학교,16,서울특별시
142,성동구,금호4가동,옥수,초등학교,97,서울특별시
143,성동구,옥수동,옥정,초등학교,96,서울특별시
144,성동구,용답동,용답,초등학교,98,서울특별시
145,성동구,응봉동,응봉,초등학교,2,서울특별시
146,성동구,행당동,행당,초등학교,96,서울특별시
147,성동구,행당2동,행현,초등학교,5,서울특별시
148,성동구,사근동,한양,초등학교,20,서울특별시
149,성동구,성수동2가,경수병설,병설유치원,10,서울특별시
150,성동구,성수동1가 ,로사유치원(중복),병설유치원,10,서울특별시
151,성동구,마장동,마장병설,병설유치원,10,서울특별시
152,성동구,사근동,사근병설,병설유치원,10,서울특별시
153,성동구,송정동,송원병설,병설유치원,10,서울특별시
154,성동구,금호4가동,옥수병설,병설유치원,10,서울특별시
155,성동구,옥수동,옥수삼성유치원(중복),병설유치원,10,서울특별시
156,성동구,옥수동,옥정병설,병설유치원,10,서울특별시
157,성동구,성수동1가 ,경동유치원,유치원,8,서울특별시
158,성동구,행당동,경동유치원,유치원,9,서울특별시
159,성동구,금호3가동,금호유치원,유치원,9,서울특별시
160,성동구,왕십리2동,무학유치원,유치원,97,서울특별시
161,성동구,홍익동,성심유치원,유치원,6,서울특별시
162,성동구,응봉동,세성유치원,유치원,9,서울특별시
163,성동구,마장동,세인유치원,유치원,98,서울특별시
164,성동구,왕십리2동,솔유치원,유치원,9,서울특별시
165,성동구,홍익동,송곡유치원,유치원,9,서울특별시
166,성동구,금호4가동,아이들세상유치원,유치원,10,서울특별시
167,성동구,행당동,율화유치원,유치원,6,서울특별시
168,성동구,행당동,한양여대부속유치원,유치원,10,서울특별시
169,성동구,금호1가동,구립금일,어린이집,11,서울특별시
170,성동구,마장동,구립성모,어린이집,11,서울특별시
171,성동구,용답동,구립용답,어린이집,11,서울특별시
172,성동구,용답동,꿈터,어린이집,11,서울특별시
173,성동구,마장동,마장,어린이집,97,서울특별시
174,성동구,금호동2가,신금호자이,어린이집,17,서울특별시
175,성동구,왕십리동,구립왕십리하나,어린이집,9,서울특별시
176,성동구,옥수동,연꽃,어린이집,6,서울특별시
177,성동구,도선동,왕도,어린이집,17,서울특별시
178,성동구,행당동,행응,어린이집,6,서울특별시
179,성동구,홍익동,홍익(중복),어린이집,16,서울특별시
180,광진구,광장동,광장,초등학교,95,서울특별시
181,광진구,화양동,구의,초등학교,95,서울특별시
182,광진구,구의2동,동의,초등학교,95,서울특별시
183,광진구,자양3동,동자,초등학교,95,서울특별시
184,광진구,자양2동,신자,초등학교,95,서울특별시
185,광진구,자양1동,자양,초등학교,95,서울특별시
186,광진구,군자동,장안,초등학교,95,서울특별시
187,광진구,자양2동,양남,초등학교,96,서울특별시
188,광진구,중곡2동,용마,초등학교,96,서울특별시
189,광진구,자양2동,성동,초등학교,96,서울특별시
190,광진구,능동,경복,초등학교,98,서울특별시
191,광진구,광장동,광남,초등학교,98,서울특별시
192,광진구,구의3동,구남,초등학교,95,서울특별시
193,광진구,자양2동,성자,초등학교,98,서울특별시
194,광진구,군자동,세종,초등학교,98,서울특별시
195,광진구,자양3동,신양,초등학교,98,서울특별시
196,광진구,중곡4동,용곡,초등학교,98,서울특별시
197,광진구,중곡3동,중광,초등학교,98,서울특별시
198,광진구,중곡3동,중마,초등학교,98,서울특별시
199,광진구,화양동,화양,초등학교,98,서울특별시
200,광진구,구의2동,광진,초등학교,3,서울특별시
201,광진구,광장동,양진,초등학교,5,서울특별시
202,광진구,광장동,광남,유치원,97,서울특별시
203,광진구,자양2동,선경,유치원,97,서울특별시
204,광진구,능동,어린이회관,유치원,97,서울특별시
205,광진구,자양1동,성산,유치원,98,서울특별시
206,광진구,자양2동,슬기,유치원,98,서울특별시
207,광진구,자양3동,대원(구.우성),유치원,98,서울특별시
208,광진구,자양4동,정신,유치원,6,서울특별시
209,광진구,군자동,선양,유치원,6,서울특별시
210,광진구,자양1동,자양하나,유치원,7,서울특별시
211,광진구,자양3동,인애,유치원,8,서울특별시
212,광진구,구의3동,프라임,유치원,8,서울특별시
213,광진구,광장동,보성,유치원,9,서울특별시
214,광진구,자양3동,한일,유치원,9,서울특별시
215,광진구,구의3동,샬롬,유치원,9,서울특별시
216,광진구,광장동,광장,유치원,9,서울특별시
217,광진구,중곡3동,아이조아,유치원,10,서울특별시
218,광진구,구의2동,경원,유치원,10,서울특별시
219,광진구,군자동,동심,유치원,10,서울특별시
220,광진구,능동,선화,유치원,10,서울특별시
221,광진구,구의2동,영화,유치원,10,서울특별시
222,광진구,광장동,청구이화,유치원,10,서울특별시
223,광진구,능동,구의병설,병설유치원,10,서울특별시
224,광진구,자양2동,신자병설,병설유치원,10,서울특별시
225,광진구,자양2동,양남병설,병설유치원,10,서울특별시
226,광진구,광장동,양진병설,병설유치원,10,서울특별시
227,광진구,자양1동,자양병설,병설유치원,10,서울특별시
228,광진구,광장동,사랑의,어린이집,7,서울특별시
229,광진구,구의1동,신나는,어린이집,7,서울특별시
230,광진구,구의3동,좋은,어린이집,7,서울특별시
231,광진구,능동,능동,어린이집,7,서울특별시
232,광진구,자양3동,자양,어린이집,7,서울특별시
233,광진구,자양3동,으뜸,어린이집,7,서울특별시
234,광진구,중곡3동,중곡샛별,어린이집,7,서울특별시
235,광진구,중곡3동,예아랑,어린이집,7,서울특별시
236,광진구,중곡3동,미예뜰,어린이집,7,서울특별시
237,광진구,중곡4동,키즈용맹(구.하은),어린이집,7,서울특별시
238,광진구,구의2동,구의2동,어린이집,9,서울특별시
239,광진구,자양1동,선린,어린이집,10,서울특별시
240,광진구,구의3동,구의3동,어린이집,10,서울특별시
241,광진구,중곡2동,성심,어린이집,10,서울특별시
242,광진구,중곡3동,상명,어린이집,11,서울특별시
243,광진구,군자동,수정,어린이집,12,서울특별시
244,광진구,군자동,예지,어린이집,12,서울특별시
245,광진구,구의1동,명성,어린이집,13,서울특별시
246,광진구,구의3동,우리티움아이,어린이집,15,서울특별시
247,광진구,군자동,꿈동산몬테소리,어린이집,15,서울특별시
248,광진구,아차산로44가길 5,자양도담,어린이집,18,서울특별시
249,광진구,자양로35길 13,아이터,어린이집,19,서울특별시
250,광진구,자양로35길 13,한국켄트,외국인학교,18,서울특별시
251,광진구,광장로 1,재한몽골학교,외국인학교,20,서울특별시
252,광진구,강변역로 18,광진학교(구남초교 중복),특수학교,20,서울특별시
253,광진구,천호대로120길 32,능동꿈맞이어린이집,어린이집,20,서울특별시
254,동대문구,한천로6길 21(장안1동 239-2),군자,초등학교,95,서울특별시
255,동대문구,전농로3길 23(답십리동 274),답십리,초등학교,95,서울특별시
256,동대문구,답십리로60길 12(답십리동 2-24),동답,초등학교,95,서울특별시
257,동대문구,"천호대로 177(답십리동 463-13)
",신답,초등학교,95,서울특별시
258,동대문구,"장한로14길 61(장안1동 353-1)
",안평,초등학교,95,서울특별시
259,동대문구,"답십리로69길 27(장안2동 323)
",장평,초등학교,95,서울특별시
260,동대문구,"무학로44길 25(제기동 1157)
",종암,초등학교,95,서울특별시
261,동대문구,"회기로25길 31(회기동 1-1)
",청량,초등학교,95,서울특별시
262,동대문구,"회기로 90(청량리동 206-44)
",홍릉,초등학교,95,서울특별시
263,동대문구,"사가정로 193(전농동 3-111)
",배봉,초등학교,96,서울특별시
264,동대문구,"전농로 172(전농동 188)
",전곡,초등학교,96,서울특별시
265,동대문구,"사가정로 66(전농동 298)
",전농,초등학교,96,서울특별시
266,동대문구,"전농로16길 61(전농2동 45-41)
",전동,초등학교,96,서울특별시
267,동대문구,"신이문로 16(이문동 164-26)
",이문,초등학교,97,서울특별시
268,동대문구,"망우로6길 48(휘경2동 302-2)
",휘경,초등학교,97,서울특별시
269,동대문구,"회기로10길 63(회기동 102-48)
",삼육,초등학교,97,서울특별시
270,동대문구,장안벚꽃로 205(장안2동 328),은석,초등학교,97,서울특별시
271,동대문구,천호대로13길 43(용두동 237-1),용두,초등학교,98,서울특별시
272,동대문구,고산자로 518(제기동 678),홍파,초등학교,98,서울특별시
273,동대문구,장안벚꽃로 309(휘경2동 49-27),휘봉,초등학교,6,서울특별시
274,동대문구,전농로 23(답십리동 487-20),빛나,유치원,98,서울특별시
275,동대문구,한천로 246(휘경동 57-4),아이비,유치원,8,서울특별시
276,동대문구,장한로18길 82-14(장안동 354-1),세하,유치원,8,서울특별시
277,동대문구,한천로58길 47(이문2동 64),서울,유치원,6,서울특별시
278,동대문구,약령시로43(제기동 241-16),소화,유치원,98,서울특별시
279,동대문구,사가정로 190(답십리동6),예일,유치원,6,서울특별시
280,동대문구,"이문로12길 20(이문동 321-31)
",젬마,유치원,6,서울특별시
281,동대문구,"회기로25길 67(이문동 346-99)
",동안,유치원,9,서울특별시
282,동대문구,"답십리로 56(전농동 643-36)
",그림,유치원,11,서울특별시
283,동대문구,사가정로 148,새소리,유치원,16,서울특별시
284,동대문구,한천로6길 21(장안1동 239-2),군자병설,병설유치원,10,서울특별시
285,동대문구,전농로3길 23(답십리동 274),답십리병설,병설유치원,10,서울특별시
286,동대문구,"답십리로69길 27(장안2동 323)
",장평병설,병설유치원,10,서울특별시
287,동대문구,"전농로16길 61(전농2동 45-41)
",전동병설,병설유치원,10,서울특별시
288,동대문구,"신이문로 16(이문동 164-26)
",이문병설,병설유치원,10,서울특별시
289,동대문구,"망우로6길 48(휘경2동 302-2)
",휘경단설,병설유치원,10,서울특별시
290,동대문구,고산자로 518(제기동 678),홍파병설,병설유치원,10,서울특별시
291,동대문구,답십리로56길 21,휘봉병설,병설유치원,10,서울특별시
292,동대문구,"황물로 32(답십리동557-1)
",태양,어린이집,9,서울특별시
293,동대문구,"사가정로 30(답십리동 477-9)
",동대문,어린이집,9,서울특별시
294,동대문구," 답십리로 320-1(장안동 333-1)
",메꽃,어린이집,9,서울특별시
295,동대문구,"천호대로89길 58(장안동 444-7)
",장안,어린이집,9,서울특별시
296,동대문구,"답십리로66길 75-4(장안동 393-2)
",푸른하늘,어린이집,9,서울특별시
297,동대문구,"약령시로5길 22(제기동 220)
",해오름,어린이집,9,서울특별시
298,동대문구,"망우로10가길 15(휘경동 308-196)
",휘경,어린이집,9,서울특별시
299,동대문구,"한천로 434(이문동 64-2)
",성은,어린이집,9,서울특별시
300,동대문구,"외대역동로 118(이문동 115-46)
",한일,어린이집,9,서울특별시
301,동대문구,"답십리로56길 21(답십리 990-14)
",조은,어린이집,9,서울특별시
302,동대문구,전농로36길 29-3(전농동 103-53),꿈마루,어린이집,9,서울특별시
303,동대문구,"사가정로25길 51(장안동 94-61)
",배봉,어린이집,9,서울특별시
304,동대문구,"청계천로 547(용두동 696-9)
",햇살,어린이집,11,서울특별시
305,동대문구," 답십리로66길 3(장안동 388)
",별밭,어린이집,11,서울특별시
306,동대문구,"장한로26다길 38(장안동 341-5)
",이화,어린이집,11,서울특별시
307,동대문구,"한천로63길 5-8(이문동 217-1)
",중앙삐아제,어린이집,12,서울특별시
308,동대문구,"약령시로7길 19(제기동 227-2)
",영유아프라자,어린이집,12,서울특별시
309,동대문구,"회기로 165(회기동 58-1)
",회기,어린이집,13,서울특별시
310,동대문구,"장한로5길 45(장안동 403-5)
",사군자,어린이집,15,서울특별시
311,동대문구,"경동시장로23길14(제기동 681-2)
",예나,어린이집,15,서울특별시
312,동대문구,한천로26길 43,삼성,어린이집,16,서울특별시
313,동대문구,한천로33길 11,더불어숲,어린이집,16,서울특별시
314,동대문구,답십리로48길 24,오르다,어린이집,16,서울특별시
315,동대문구,답십리로48길 38,우아세,어린이집,16,서울특별시
316,동대문구,한천로26길 23(장안1동 144-17),새서울,어린이집,18,서울특별시
317,동대문구,고산자로29길13(용두동29-3),구청(직장),어린이집,18,서울특별시
318,동대문구,난계로30길31(용신동),청정원,어린이집,19,서울특별시
319,동대문구,장한로26다길77(장안2동),솔향기,어린이집,19,서울특별시
320,동대문구,장한로27나길65(장안2동),연세,어린이집,19,서울특별시
321,동대문구,왕산로312(휘경1동),새하늘,어린이집,19,서울특별시
322,동대문구,약령시로3길 38,언덕위하얀,어린이집,20,서울특별시
323,동대문구,답십리로60길 40,대람늘푸른,어린이집,20,서울특별시
324,동대문구,장안벗꽃로107 현대홈타운(아),장안현대,어린이집,20,서울특별시
325,동대문구,신이문로 6길 10,포르테몬테,어린이집,21,서울특별시
326,동대문구,외대역동로 1길 60-3,유마,어린이집,21,서울특별시
327,동대문구,장한로12길 76-1,늘봄,어린이집,21,서울특별시
328,동대문구,제기로31길10-3,어린왕자,어린이집,21,서울특별시
329,중랑구,망우동,망우,초등학교,95,서울특별시
330,중랑구,면목동,면남,초등학교,95,서울특별시
331,중랑구,면목동,면동,초등학교,95,서울특별시
332,중랑구,망우동,면북,초등학교,95,서울특별시
333,중랑구,면목동,면중,초등학교,95,서울특별시
334,중랑구,신내동,신내,초등학교,95,서울특별시
335,중랑구,면목동,중곡,초등학교,95,서울특별시
336,중랑구,면목동,중랑,초등학교,95,서울특별시
337,중랑구,신내동,중화,초등학교,95,서울특별시
338,중랑구,망우동,면일,초등학교,96,서울특별시
339,중랑구,중화동,묵동,초등학교,96,서울특별시
340,중랑구,상봉동,상봉,초등학교,96,서울특별시
341,중랑구,묵동,신묵,초등학교,96,서울특별시
342,중랑구,망우동,동원,초등학교,97,서울특별시
343,중랑구,면목동,면목,초등학교,97,서울특별시
344,중랑구,신내동,봉화,초등학교,97,서울특별시
345,중랑구,신내동,신현,초등학교,97,서울특별시
346,중랑구,신내동,원묵,초등학교,97,서울특별시
347,중랑구,신내동,금성,초등학교,97,서울특별시
348,중랑구,면목동,중목,초등학교,98,서울특별시
349,중랑구,중화동,중흥,초등학교,0,서울특별시
350,중랑구,묵동,묵현,초등학교,4,서울특별시
351,중랑구,신내동,새솔,초등학교,13,서울특별시
352,중랑구,중화동,서안,유치원,10,서울특별시
353,중랑구,신내동,예원,유치원,97,서울특별시
354,중랑구,면목동,동국,유치원,98,서울특별시
355,중랑구,면목동,색동,유치원,98,서울특별시
356,중랑구,면목동,동일,유치원,6,서울특별시
357,중랑구,중화동,수산,유치원,9,서울특별시
358,중랑구,묵동,미림,유치원,9,서울특별시
359,중랑구,면목동,봄내,유치원,13,서울특별시
360,중랑구,상봉동,이루니,유치원,15,서울특별시
361,중랑구,망우동,정암,유치원,17,서울특별시
362,중랑구,망우동,동원초교병설,병설유치원,10,서울특별시
363,중랑구,묵동,묵현초교병설,병설유치원,10,서울특별시
364,중랑구,면목동,중곡초교병설,병설유치원,10,서울특별시
365,중랑구,중화동,한내들,어린이집,97,서울특별시
366,중랑구,상봉동,삼성,어린이집,6,서울특별시
367,중랑구,상봉동,상봉,어린이집,6,서울특별시
368,중랑구,면목동,이화,어린이집,6,서울특별시
369,중랑구,면목동,나래,어린이집,10,서울특별시
370,중랑구,중화동,세화,어린이집,10,서울특별시
371,성북구,동소문동,돈암,초등학교,95,서울특별시
372,성북구,정릉동 ,청덕,초등학교,96,서울특별시
373,성북구,동소문동,정덕,초등학교,95,서울특별시
374,성북구,보문동,동신,초등학교,96,서울특별시
375,성북구,안암동,안암,초등학교,95,서울특별시
376,성북구,길음2동,길음,초등학교,97,서울특별시
377,성북구,정릉동 ,정릉,초등학교,97,서울특별시
378,성북구,정릉2동,정수,초등학교,97,서울특별시
379,성북구,돈암1동,개운,초등학교,3,서울특별시
380,성북구,길음2동,길원,초등학교,6,서울특별시
381,성북구,보문동,대광,초등학교,95,서울특별시
382,성북구,돈암동 ,매원,초등학교,97,서울특별시
383,성북구,길음동 ,미아,초등학교,96,서울특별시
384,성북구,성북동 ,성북,초등학교,96,서울특별시
385,성북구,돈암동 ,성신,초등학교,97,서울특별시
386,성북구,정릉2동,숭덕,초등학교,95,서울특별시
387,성북구,삼선동,삼선,초등학교,95,서울특별시
388,성북구,돈암동 ,우촌,초등학교,95,서울특별시
389,성북구,종암동 ,숭례,초등학교,96,서울특별시
390,성북구,장위2동,월곡,초등학교,96,서울특별시
391,성북구,석관동 ,석관,초등학교,95,서울특별시
392,성북구,장위동 ,장곡,초등학교,95,서울특별시
393,성북구,하월곡동,숭곡,초등학교,97,서울특별시
394,성북구,장위2동,장위,초등학교,97,서울특별시
395,성북구,장위3동,광운,초등학교,97,서울특별시
396,성북구,석관동,석계,초등학교,5,서울특별시
397,성북구,종암동 ,일신,초등학교,0,서울특별시
398,성북구,장위동 ,장월,초등학교,6,서울특별시
399,성북구,하월곡동,숭인,초등학교,9,서울특별시
400,성북구,성북동 ,덕수,유치원,98,서울특별시
401,성북구,돈암동 ,성신,유치원,10,서울특별시
402,성북구,돈암동 ,반디,유치원,98,서울특별시
403,성북구,돈암동 ,세아,유치원,98,서울특별시
404,성북구,보문동,은영,유치원,4,서울특별시
405,성북구,돈암동 ,희망찬,유치원,0,서울특별시
406,성북구,돈암동 ,베네딕도,유치원,8,서울특별시
407,성북구,정릉1동,새싹,유치원,7,서울특별시
408,성북구,안암동,영암,유치원,8,서울특별시
409,성북구,길음동 ,좋은소리,유치원,8,서울특별시
410,성북구,정릉동 ,한가람,유치원,8,서울특별시
411,성북구,정릉동 ,개동,유치원,10,서울특별시
412,성북구,길음동 ,나래,유치원,10,서울특별시
413,성북구,보문동 ,동선,유치원,8,서울특별시
414,성북구,동소문동,새삼선,유치원,8,서울특별시
415,성북구,길음1동,선한,유치원,98,서울특별시
416,성북구,보문동,신암,유치원,8,서울특별시
417,성북구,돈암동 ,천사,유치원,8,서울특별시
418,성북구,정릉1동,해뜨는,유치원,10,서울특별시
419,성북구,상월곡동,동덕,유치원,97,서울특별시
420,성북구,종암동 ,사랑,유치원,97,서울특별시
421,성북구,하월곡동,탑주,유치원,0,서울특별시
422,성북구,길음동 ,루이,유치원,13,서울특별시
423,성북구,장위1동,한마음,유치원,97,서울특별시
424,성북구,종암동 ,영재,유치원,8,서울특별시
425,성북구,석관동 ,은하,유치원,95,서울특별시
426,성북구,종암동 ,예린,유치원,10,서울특별시
427,성북구,장위동 ,영천,유치원,10,서울특별시
428,성북구,돈암동 ,우촌병설,병설유치원,10,서울특별시
429,성북구,길음1동,길음단설,병설유치원,10,서울특별시
430,성북구,길음동 ,길원병설,병설유치원,10,서울특별시
431,성북구,동소문동,돈암병설,병설유치원,10,서울특별시
432,성북구,보문동,동신병설,병설유치원,10,서울특별시
433,성북구,삼선동,삼선병설,병설유치원,10,서울특별시
434,성북구,성북동 ,성북병설,병설유치원,10,서울특별시
435,성북구,동소문동,정덕병설,병설유치원,10,서울특별시
436,성북구,정릉동 ,청덕병설,병설유치원,10,서울특별시
437,성북구,석관동 ,석관병설,병설유치원,95,서울특별시
438,성북구,하월곡동,숭곡병설,병설유치원,97,서울특별시
439,성북구,종암동 ,숭례병설,병설유치원,96,서울특별시
440,성북구,장위동 ,장월병설,병설유치원,6,서울특별시
441,성북구,정릉동 ,솔샘,어린이집,9,서울특별시
442,성북구,안암동,안암,어린이집,9,서울특별시
443,성북구,정릉3동,북악,어린이집,10,서울특별시
444,성북구,길음동 ,웅지,어린이집,10,서울특별시
445,성북구,정릉동 ,짐랜드,어린이집,10,서울특별시
446,성북구,정릉동 ,노벨,어린이집,10,서울특별시
447,성북구,동소문동,성북,어린이집,10,서울특별시
448,성북구,길음동 ,길음성가,어린이집,12,서울특별시
449,성북구,종암동 ,아랑,어린이집,12,서울특별시
450,성북구,정릉4동,연꽃,어린이집,12,서울특별시
451,성북구,하월곡동,영광,어린이집,12,서울특별시
452,성북구,종암동 ,종암,어린이집,9,서울특별시
453,성북구,장위1동,피터팬,어린이집,97,서울특별시
454,성북구,길음2동,다솔,어린이집,10,서울특별시
455,성북구,하월곡동,목화,어린이집,10,서울특별시
456,성북구,하월곡동,새싹,어린이집,10,서울특별시
457,성북구,장위동 ,장위3동,어린이집,10,서울특별시
458,성북구,성북동,한빛,어린이집,13,서울특별시
459,성북구,동선동,돈암감리교회,어린이집,13,서울특별시
460,성북구,돈암동 ,가람,어린이집,14,서울특별시
461,성북구,길음동 ,은행나무,어린이집,14,서울특별시
462,성북구,종암동 ,종암중앙,어린이집,15,서울특별시
