id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
110,부산광역시 수영구 남천동(오페라모텔 인근),22,37,0,10,25,129.118690888175,35.154758211323,2017
111,부산광역시 연제구 연산동(연산교차로 인근),56,71,0,19,45,129.081623856957,35.186058836347,2017
112,부산광역시 연제구 연산동(동래신경외과 인근),21,22,1,7,14,129.078268981929,35.181854493191,2017
113,부산광역시 연제구 연산동(뉴콘티넨탈관광호텔 인근),20,23,0,8,14,129.084637481536,35.188408181194,2017
114,부산광역시 영도구 봉래동1가(대교사거리 인근),23,35,0,6,29,129.039665700912,35.092166118173,2017
115,부산광역시 영도구 봉래동3가(소방서앞사거리 인근),19,23,0,11,12,129.043576013423,35.090759867175,2017
116,부산광역시 영도구 영선동2가(농협교차로 인근),10,10,0,4,5,129.042177294248,35.088165150402,2017
117,부산광역시 중구 남포동6가(남포사거리 인근),33,41,0,12,25,129.02821460632,35.097747086859,2017
118,부산광역시 중구 부평동4가(보수사거리 인근),27,32,0,9,22,129.025311888834,35.103111930472,2017
119,부산광역시 중구 중앙동6가(부산우체국사거리 인근),25,33,0,11,19,129.036402262655,35.102940398282,2017
120,부산광역시 해운대구 중동(우리은행중앙지점 인근),23,37,2,10,24,129.164565513489,35.162904524026,2017
121,부산광역시 해운대구 우동(올림픽교차로 인근),22,40,0,9,26,129.138928668524,35.16893092962,2017
122,부산광역시 해운대구 반여동(선수촌교차로 인근),21,30,0,13,17,129.119698449925,35.204870931349,2017
123,대구광역시 남구 대명동(봉덕1동한국외한은행 인근),34,51,0,12,36,128.590517012651,35.846048995366,2017
124,대구광역시 남구 대명동(대덕장 인근),32,48,0,8,36,128.583376014293,35.852589993035,2017
125,대구광역시 남구 대명동(안지랑네거리 인근),29,38,1,6,28,128.57676401335,35.839062995162,2017
126,대구광역시 달서구 감삼동(죽전네거리 인근),42,57,0,14,38,128.537237013478,35.850184993643,2017
127,대구광역시 달서구 진천동(상인네거리 인근),41,51,0,12,35,128.537875013222,35.81901699434,2017
128,대구광역시 달서구 감삼동(용산네거리 인근),36,63,0,11,48,128.530710011959,35.8494689939,2017
129,대구광역시 달성군 논공읍(회원새마을금고 인근),17,24,1,4,19,128.497922070149,35.80340063843,2017
130,대구광역시 달성군 다사읍(다산중고교입구 인근),13,15,0,5,9,128.462676013189,35.860390992152,2017
131,대구광역시 달성군 옥포면(해성빌라 인근),13,16,0,4,9,128.501355266234,35.804777183921,2017
132,대구광역시 동구 용계동(동대구역네거리 인근),36,62,0,19,39,128.626093012883,35.876615993934,2017
133,대구광역시 동구 효목동(큰고개오거리 인근),33,47,0,11,33,128.632979012972,35.885616992631,2017
134,대구광역시 동구 신천동(신천네거리 인근),24,41,0,7,32,128.617602012524,35.874654993434,2017
135,대구광역시 북구 산격동(경대교서편 인근),35,63,0,15,45,128.600788013257,35.886327993043,2017
136,대구광역시 북구 매천동(대구병원 인근),34,49,0,11,33,128.548478012052,35.913564993631,2017
137,대구광역시 북구 태전동(공원네거리 인근),31,48,0,18,30,128.547319012563,35.925624993999,2017
138,대구광역시 서구 평리동(신평리네거리 인근),35,63,0,15,45,128.55493301205,35.870452994811,2017
139,대구광역시 서구 내당동(두류네거리 인근),33,59,0,10,39,128.557451011256,35.857901993383,2017
140,대구광역시 서구 비산동(비산네거리 인근),33,41,1,12,27,128.57114601238,35.872244994712,2017
141,대구광역시 수성구 지산동(황금네거리 인근),45,71,0,17,49,128.623874012177,35.839817994905,2017
142,대구광역시 수성구 범어동(범어네거리 인근),33,46,0,13,29,128.626257013252,35.859122993033,2017
143,대구광역시 수성구 수성동4가(대구은행네거리 인근),32,49,1,7,36,128.614113013506,35.859796993537,2017
144,대구광역시 중구 남산동(반월당 인근),48,68,0,7,46,128.593346012709,35.865482994046,2017
145,대구광역시 중구 대봉동(봉산육거리 인근),38,58,0,12,40,128.599459012225,35.863895993706,2017
146,대구광역시 중구 포정동(중앙네거리 인근),35,66,0,18,44,128.594066012637,35.870987993402,2017
147,인천광역시 강화군 강화읍(한전앞 인근),6,6,0,2,4,126.496928450089,37.741199590789,2017
148,인천광역시 강화군 강화읍(강화군청앞 인근),6,9,0,4,5,126.485277011726,37.746806870042,2017
149,인천광역시 강화군 강화읍(청소년수련관 인근),5,8,0,2,6,126.513698605607,37.737559746686,2017
150,인천광역시 계양구 서운동(작전역3번출구 인근),33,45,0,10,31,126.72249813778,37.529947994106,2017
151,인천광역시 계양구 서운동(신대사거리 인근),25,30,0,11,19,126.722488794723,37.527883433075,2017
152,인천광역시 계양구 계산동(계산삼거리 인근),19,28,0,10,18,126.722780261401,37.543484932185,2017
153,인천광역시 남구 주안동(용일사거리 인근),29,43,1,8,32,126.66747626332,37.452272213493,2017
154,인천광역시 남구 주안동(주안역삼거리 인근),25,39,0,9,25,126.680347793917,37.464029213378,2017
155,인천광역시 남구 주안동(진흥사거리 인근),22,53,0,8,35,126.679709699744,37.448064340498,2017
156,인천광역시 남동구 만수동(모래마을사거리 인근),25,40,0,11,29,126.719343230607,37.45586977687,2017
157,인천광역시 남동구 논현동(논현역앞 인근),22,35,0,6,28,126.724434711794,37.401037192613,2017
158,인천광역시 남동구 장수동(문예회관사거리 인근),21,44,0,4,39,126.70117710604,37.450098651033,2017
159,인천광역시 동구 송림동(송림오거리 인근),10,15,0,5,9,126.644632011159,37.475913213725,2017
160,인천광역시 동구 화평동(송현삼거리1 인근),10,13,0,2,8,126.632295480953,37.477665183003,2017
161,인천광역시 동구 송림동(산업용품센터사거리 인근),7,19,0,0,19,126.658888979744,37.482697807159,2017
162,인천광역시 부평구 갈산동(굴다리오거리 인근),26,31,0,4,26,126.729689510763,37.490986464555,2017
163,인천광역시 부평구 부평동(시장로터리 인근),25,32,0,7,25,126.726572199748,37.494329495511,2017
164,인천광역시 부평구 부평동(부평역사거리 인근),24,27,0,7,19,126.723133761515,37.49134118325,2017
165,인천광역시 서구 가정동(루원교차로 인근),25,39,0,6,33,126.676349180571,37.524713639424,2017
166,인천광역시 서구 석남동(석남제1고가차도 인근),20,31,1,6,22,126.673492761983,37.506293182086,2017
167,인천광역시 서구 금곡동(BYC마전점 인근),19,26,0,2,23,126.672839070868,37.593735529072,2017
168,인천광역시 연수구 청학동(연수국민은행4거리 인근),17,26,0,12,13,126.676872762269,37.415407401132,2017
169,인천광역시 연수구 송도동(다이소앞사거리 인근),14,18,0,7,11,126.651805461554,37.395895381767,2017
170,인천광역시 연수구 연수동(신연수역사거리 인근),12,23,0,6,17,126.693977262342,37.417931307085,2017
171,인천광역시 중구 신흥동3가(수인사거리 인근),11,19,0,5,11,126.63395707466,37.464940245497,2017
172,인천광역시 중구 운서동(넙디로시점 인근),9,17,2,4,8,126.505868020594,37.486186359214,2017
173,인천광역시 중구 용동(경동사거리 인근),8,13,0,3,10,126.629095293814,37.472518558086,2017
174,광주광역시 광산구 수완동(수완지화차도 인근),37,66,0,5,60,126.82381801589,35.190743482227,2017
175,광주광역시 광산구 도천동(영광동사거리 인근),33,44,0,8,36,126.7946778556,35.14161814856,2017
176,광주광역시 광산구 수완동(수완지구대앞 인근),28,49,0,5,39,126.828778112421,35.190671570637,2017
177,광주광역시 남구 방림동(백운고가시점 인근),36,63,1,8,54,126.899614043454,35.134421523535,2017
178,광주광역시 남구 방림동(남광주농협3R 인근),22,36,0,1,35,126.907546878687,35.133756071087,2017
179,광주광역시 남구 봉선동(백운교차로 인근),21,39,1,3,33,126.901320730968,35.133366867888,2017
180,광주광역시 동구 학동(남광주교차로 인근),20,35,1,8,25,126.922925511404,35.139359242236,2017
181,광주광역시 동구 지산동(지산사거리 인근),14,20,0,5,13,126.930352793648,35.15088489872,2017
182,광주광역시 동구 동명동(송암빌딩 인근),13,20,0,9,11,126.922116481292,35.149562149774,2017
183,광주광역시 북구 매곡동(복다방 인근),29,39,0,7,29,126.899563106753,35.187270836481,2017
184,광주광역시 북구 오치동(무동도서관사거리 인근),27,38,0,6,28,126.927864043092,35.176498180548,2017
185,광주광역시 북구 운암동(운암사거리 인근),26,49,1,3,45,126.879078854607,35.176823835852,2017
186,광주광역시 서구 치평동(나우빌딩 인근),64,101,0,6,92,126.852952450197,35.152903275067,2017
187,광주광역시 서구 금호동(서광주농협운천지소 인근),52,79,1,5,71,126.857094074633,35.150213181594,2017
188,광주광역시 서구 광천동(광천4거리 인근),37,59,0,1,56,126.883429230576,35.161331962301,2017
189,대전광역시 대덕구 오정동(타이어뱅크앞 인근),32,52,0,11,38,127.405468918557,36.356518932204,2017
