id,sido,gugun,year_code
732,서울특별시,영등포구,
733,서울특별시,영등포구,
734,서울특별시,영등포구,
735,서울특별시,영등포구,
736,서울특별시,영등포구,
737,서울특별시,영등포구,
738,서울특별시,영등포구,
739,서울특별시,영등포구,
740,서울특별시,영등포구,
741,서울특별시,영등포구,
742,서울특별시,관악구,99.0
743,서울특별시,관악구,99.0
744,서울특별시,관악구,99.0
745,서울특별시,관악구,99.0
746,서울특별시,관악구,99.0
747,서울특별시,관악구,99.0
748,서울특별시,관악구,99.0
749,서울특별시,관악구,99.0
750,서울특별시,관악구,99.0
751,서울특별시,관악구,99.0
752,서울특별시,관악구,99.0
753,서울특별시,관악구,13.0
754,서울특별시,관악구,99.0
755,서울특별시,관악구,99.0
756,서울특별시,관악구,99.0
757,서울특별시,관악구,99.0
758,서울특별시,관악구,99.0
759,서울특별시,관악구,99.0
760,서울특별시,관악구,99.0
761,서울특별시,관악구,99.0
762,서울특별시,관악구,99.0
763,서울특별시,관악구,99.0
764,서울특별시,관악구,99.0
765,서울특별시,관악구,99.0
766,서울특별시,관악구,99.0
767,서울특별시,관악구,99.0
768,서울특별시,관악구,99.0
769,서울특별시,관악구,99.0
770,서울특별시,관악구,99.0
771,서울특별시,영등포구,
772,서울특별시,영등포구,
773,서울특별시,영등포구,
774,서울특별시,영등포구,
775,서울특별시,영등포구,
776,서울특별시,영등포구,
777,서울특별시,영등포구,
778,서울특별시,영등포구,
779,서울특별시,영등포구,
780,서울특별시,영등포구,
781,서울특별시,영등포구,
782,서울특별시,영등포구,
783,서울특별시,영등포구,
784,서울특별시,영등포구,
785,서울특별시,영등포구,
786,서울특별시,영등포구,
787,서울특별시,영등포구,
788,서울특별시,영등포구,
789,서울특별시,영등포구,
790,서울특별시,영등포구,
791,서울특별시,영등포구,
792,서울특별시,영등포구,
793,서울특별시,관악구,99.0
794,서울특별시,관악구,99.0
795,서울특별시,관악구,99.0
796,서울특별시,관악구,99.0
797,서울특별시,관악구,99.0
798,서울특별시,관악구,99.0
799,서울특별시,관악구,99.0
800,서울특별시,관악구,99.0
801,서울특별시,관악구,99.0
802,서울특별시,관악구,99.0
803,서울특별시,관악구,99.0
804,서울특별시,관악구,99.0
805,서울특별시,관악구,99.0
806,서울특별시,관악구,99.0
807,서울특별시,관악구,99.0
808,서울특별시,관악구,99.0
