id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
109,대구광역시 중구 삼덕동1가(아이웨딩플러스 부근),5,5,0,1,4,128.599550350969,35.865794541686,2017
110,인천광역시 계양구 효성동(효일사거리 부근),7,7,0,3,4,126.712023249175,37.527870471146,2017
111,인천광역시 계양구 계산동(경인교대입구역 부근),6,7,0,0,7,126.72496142673,37.537553111888,2017
112,인천광역시 계양구 계산동(인천수협 계산동지점부근),5,5,1,4,0,126.72390071055,37.543476841884,2017
113,인천광역시 계양구 작전동(까치말사거리 부근),3,5,1,3,1,126.733488650882,37.529621488942,2017
114,인천광역시 남구 주안동(신기사거리 부근),4,4,1,2,1,126.679566862222,37.451626616276,2017
115,인천광역시 남동구 만수동(LG전자서비스센터 남동서비스센터 부근),5,5,2,2,1,126.733940015221,37.44843358864,2017
116,인천광역시 남동구 논현동(커피식스쥬스식스인천논현점 부근),5,6,0,2,4,126.72543510055,37.399041437813,2017
117,인천광역시 부평구 부평동(부평역사거리 부근),5,5,0,4,0,126.7228928844,37.491559835419,2017
118,인천광역시 서구 심곡동(신성악기 부근),4,4,0,3,1,126.672502179433,37.542273921305,2017
119,광주광역시 광산구 신창동(더웰한방병원 부근),4,5,0,1,4,126.838022431691,35.196823167256,2017
120,광주광역시 동구 대인동(동부소방서 부근),6,6,0,5,1,126.915037882393,35.154121395987,2017
121,광주광역시 북구 중흥동(서방사거리 부근),5,5,1,3,1,126.917478119021,35.165301402539,2017
122,광주광역시 북구 매곡동(매곡대화아파트 정류장 부근),5,6,0,1,3,126.89296548507,35.191186150122,2017
123,광주광역시 북구 두암동(세븐일레븐 광주두암2호점 부근),4,4,0,4,0,126.930443191701,35.175725466858,2017
124,광주광역시 북구 문흥동(GnB어학원 문흥캠퍼스 부근),4,4,0,2,2,126.919424390424,35.186391474888,2017
125,광주광역시 북구 오치동(천지인로115번길),3,3,1,1,1,126.911366964015,35.184432049101,2017
126,대전광역시 대덕구 중리동(중리네거리 부근),6,7,0,3,4,127.43218688172,36.359188320585,2017
127,대전광역시 대덕구 중리동(중리동주민센터 부근),4,4,0,1,3,127.42831765114,36.361103717364,2017
128,대전광역시 동구 성남동(한국병원 부근),4,4,0,4,0,127.43621891747,36.349039191606,2017
129,대전광역시 동구 용전동(한남로삼거리 부근),4,4,0,2,2,127.426922184812,36.351242643934,2017
130,대전광역시 서구 내동(가장네거리 부근),4,4,0,2,2,127.382681369551,36.333149509243,2017
131,대전광역시 서구 둔산동(대전광역시 새마을회 부근),10,12,0,2,10,127.376392401489,36.350191333764,2017
132,대전광역시 서구 둔산동(방죽네거리 부근),4,4,1,2,1,127.37943934595,36.355918948602,2017
133,대전광역시 중구 은행동(중앙로역 부근),4,4,0,3,1,127.425847311505,36.328619550353,2017
134,대전광역시 중구 유천동(유천네거리 부근),3,3,1,2,0,127.397589549819,36.318791086341,2017
135,울산광역시 중구 옥교동(옥교사거리 부근),5,5,0,5,0,129.325992219966,35.55681216495,2017
136,경기도 가평군 청평면(종로약국 부근),4,4,0,0,1,127.418782980351,37.737294181382,2017
137,경기도 가평군 가평읍(가평군농협 자라섬지점 부근),3,3,2,1,0,127.514815101137,37.8142672956,2017
138,경기도 고양시 덕양구 성사동(주교2어린이공원 부근),4,5,0,3,2,126.83618227939,37.656385938761,2017
139,경기도 고양시 일산동구 장항동(일산동구청사거리 부근),5,6,0,3,1,126.77323040526,37.657098057031,2017
140,경기도 광주시 경안동(공설운동장앞교차로 부근),6,7,0,2,5,127.251228249385,37.414637471743,2017
141,경기도 광주시 경안동(감초당약국 부근),4,4,0,1,3,127.257737259068,37.411098811262,2017
