id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
205,대구광역시 동구 효목동(경북수협네거리 부근),3,3,0,2,0,128.631450841784,35.877828584922,2017
206,대구광역시 북구 칠성동2가(대구역북편사거리 부근),3,3,1,0,2,128.596610874593,35.877429116861,2017
207,대구광역시 북구 매천동(대구농수산물도매시장제3문 부근),3,4,0,4,0,128.541478344851,35.904203273263,2017
208,대구광역시 북구 노원동3가(팔달시장역 부근),3,3,0,3,0,128.568068557519,35.888965944724,2017
209,대구광역시 북구 칠성동1가(동인네거리 부근),3,3,0,3,0,128.604787048385,35.873332435145,2017
210,대구광역시 북구 구암동(칠곡한라타운2차아파트입구 부근),3,3,0,3,0,128.557925082578,35.930139799313,2017
211,대구광역시 북구 침산동(원대오거리 부근),3,3,0,1,2,128.575778203502,35.887642553662,2017
212,대구광역시 서구 비산동(북비산네거리 부근),6,6,1,4,1,128.571307962294,35.879592025952,2017
213,대구광역시 서구 내당동(감삼역 부근),4,4,0,3,1,128.54944120305,35.854863332578,2017
214,대구광역시 수성구 지산동(동방약국 부근),4,5,0,2,2,128.633617492055,35.820904057078,2017
215,대구광역시 수성구 만촌동(S-OIL구도일주유소무열로 부근),3,3,2,1,0,128.646900840203,35.873742438763,2017
216,대구광역시 수성구 황금동(어린이회관삼거리 부근),3,3,0,1,2,128.62441923606,35.84597008795,2017
217,대구광역시 중구 대신동(큰장삼거리 부근),8,8,0,6,2,128.578422106896,35.868841647125,2017
218,대구광역시 중구 동성로2가(중앙네거리 부근),5,5,0,4,1,128.593801516628,35.870135136628,2017
219,대구광역시 중구 대봉동(웨딩쿨 부근),2,2,1,1,0,128.604067033168,35.860233912966,2017
220,대구광역시 중구 달성동(달성네거리 부근),2,2,1,0,1,128.581919776278,35.87772974853,2017
221,인천광역시 계양구 계산동(인천계산동우체국 부근),3,3,1,1,1,126.724844820633,37.543411500741,2017
222,인천광역시 계양구 작전동(작전역 부근),3,3,0,3,0,126.722465708227,37.530208340643,2017
223,인천광역시 남구 주안동(석암파출소 부근),4,4,0,4,0,126.690883216788,37.457905193571,2017
224,인천광역시 남구 주안동(주안초교 부근),3,3,0,3,0,126.680109578795,37.457375452416,2017
225,인천광역시 남구 주안동(간석역입구교차로 부근),2,2,1,1,0,126.695306892001,37.463292024708,2017
226,인천광역시 남동구 만수동(소명교회 부근),4,4,0,3,0,126.724568227843,37.460233536549,2017
227,인천광역시 남동구 논현동(청양자동차정비논현점 부근),3,3,1,2,0,126.729832556928,37.402628119393,2017
228,인천광역시 남동구 간석동(이진호내과 부근),2,2,1,0,1,126.697960026935,37.457190291899,2017
229,인천광역시 부평구 부평동(시장역오거리 부근),5,10,0,4,5,126.722245651317,37.49875915751,2017
230,인천광역시 부평구 부평동(용진옥 부근),5,5,0,4,1,126.724949240916,37.495994378039,2017
231,인천광역시 부평구 산곡동(산곡북초교 부근),3,3,0,2,1,126.701438239484,37.511217982025,2017
232,인천광역시 서구 마전동(검단우체국 부근),4,4,0,2,2,126.658628077425,37.602254469569,2017
233,인천광역시 연수구 선학동(세븐일레븐연수능안점B 부근),4,4,0,2,2,126.696672196866,37.423706517643,2017
234,광주광역시 광산구 송정동(한별공인중개사사무소 부근),3,3,1,2,0,126.801993943866,35.141243176233,2017
235,광주광역시 광산구 월곡동(사암로입구교차로 부근),2,2,1,1,0,126.809050200907,35.172200153215,2017
236,광주광역시 남구 주월동(백운교차로 부근),5,5,2,1,2,126.90102990101,35.132797582643,2017
237,광주광역시 남구 주월동(금영푸르미아파트 부근),3,5,2,0,3,126.897793131249,35.126906577178,2017
238,광주광역시 남구 송하동,2,2,2,0,0,126.889438557145,35.109725167084,2017
239,광주광역시 동구 대인동(한미쇼핑사거리 부근),7,7,0,4,3,126.918450524473,35.151915158459,2017
240,광주광역시 동구 계림동(서방사거리 부근),3,3,1,0,1,126.91960314507,35.164915659931,2017
241,광주광역시 동구 학동(남광주새마을금고학운지점 부근),3,4,0,3,0,126.931613002839,35.132606586426,2017
242,광주광역시 동구 학동(남광교 부근),3,3,0,2,1,126.920478689941,35.137453888187,2017
243,광주광역시 동구 학동(원지교교차로 부근),2,2,1,1,0,126.929487219561,35.129764741351,2017
244,광주광역시 북구 두암동(에덴스튜디오 부근),5,5,0,4,1,126.932902238549,35.175322540903,2017
245,광주광역시 북구 중흥동(효동초등학교교차로 부근),4,7,0,3,4,126.911178145956,35.169489504838,2017
246,광주광역시 북구 두암동(홈플러스동광주점 부근),4,4,0,1,3,126.929622182619,35.179437258524,2017
247,광주광역시 북구 운암동(운암2차남양휴튼 부근),3,3,0,1,2,126.876972989513,35.178337629579,2017
248,광주광역시 서구 화정동(궁전제과염주점 부근),4,4,0,4,0,126.875602445198,35.140973952487,2017
249,광주광역시 서구 농성동(돌고개역 부근),3,3,1,2,0,126.895324758432,35.15172755988,2017
250,광주광역시 서구 화정동(금신당 부근),3,4,0,2,2,126.876517351596,35.157460906097,2017
251,광주광역시 서구 화정동(염주종합체육관앞교차로 부근),2,2,1,0,1,126.878533453557,35.137858893374,2017
